example_id,source_experiment,case_id,variant,raw_text,corrected_text,reference_text,expected_label,label_reason,label_ambiguous,safety_pass,needs_review,correction_rejected,unsupported_change_count,forbidden_change_count,invented_content,speaker_attribution_changed,overlap,uncertainty_level,language,notes,template_group,is_augmented,retrieved_candidates,applied_corrections,expected_terms,true_positive_terms,false_positive_terms,missed_terms,api_used,retrieval_candidate_count,applied_correction_count,expected_term_count,true_positive_term_count,false_positive_term_count,missed_term_count,term_precision,term_recall,term_f1,text_error_before,text_error_after,error_delta,num_changed_tokens,changed_token_ratio,edit_distance_ratio,overlap_flag,heavy_overlap_flag,uncertainty_score,needs_review_input_flag,correction_rejected_input_flag,unsupported_change_count,forbidden_change_count,invented_content_flag,speaker_attribution_changed_flag,api_used_flag,llm_variant_flag,rule_variant_flag,negative_control_flag,context_risk_score
term_rescue__term_017__fused_plus_llm_correction__0119,term_rescue,term_017,fused_plus_llm_correction,the tag speech paper motivates temporal anchors,The TagSpeech paper motivates temporal anchors.,the TagSpeech paper motivates temporal anchors,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_llm_correction. Strict real LLM mode; no silent rule fallback.,term_rescue:term_017,False,"[""TagSpeech"", ""temporal anchor""]","[""tag speech -> TagSpeech""]","[""TagSpeech"", ""temporal anchor""]","[""TagSpeech"", ""temporal anchor""]",[],[],True,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.333333,0.0,0.333333,2.0,0.2857142857142857,0.10638297872340426,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05
term_rescue__term_018__no_retrieval__0120,term_rescue,term_018,no_retrieval,dm asr conditions correction on speaker and time,dm asr conditions correction on speaker and time,DM-ASR conditions correction on speaker and time,needs_review,supported target remains unresolved,True,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=no_retrieval.,term_rescue:term_018,False,[],[],"[""DM-ASR""]",[],[],"[""DM-ASR""]",False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.285714,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
term_rescue__term_018__exact_glossary__0121,term_rescue,term_018,exact_glossary,dm asr conditions correction on speaker and time,dm asr conditions correction on speaker and time,DM-ASR conditions correction on speaker and time,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=exact_glossary.,term_rescue:term_018,False,"[""DM-ASR""]",[],"[""DM-ASR""]","[""DM-ASR""]",[],[],False,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.285714,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
term_rescue__term_018__fuzzy__0122,term_rescue,term_018,fuzzy,dm asr conditions correction on speaker and time,dm asr conditions correction on speaker and time,DM-ASR conditions correction on speaker and time,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fuzzy.,term_rescue:term_018,False,"[""DM-ASR""]",[],"[""DM-ASR""]","[""DM-ASR""]",[],[],False,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.285714,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
term_rescue__term_018__phonetic_like__0123,term_rescue,term_018,phonetic_like,dm asr conditions correction on speaker and time,dm asr conditions correction on speaker and time,DM-ASR conditions correction on speaker and time,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=phonetic_like.,term_rescue:term_018,False,"[""DM-ASR""]",[],"[""DM-ASR""]","[""DM-ASR""]",[],[],False,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.285714,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
term_rescue__term_018__fused__0124,term_rescue,term_018,fused,dm asr conditions correction on speaker and time,dm asr conditions correction on speaker and time,DM-ASR conditions correction on speaker and time,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused.,term_rescue:term_018,False,"[""DM-ASR""]",[],"[""DM-ASR""]","[""DM-ASR""]",[],[],False,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.285714,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
term_rescue__term_018__fused_plus_rule_correction__0125,term_rescue,term_018,fused_plus_rule_correction,dm asr conditions correction on speaker and time,DM-ASR conditions correction on speaker and time,DM-ASR conditions correction on speaker and time,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_rule_correction.,term_rescue:term_018,False,"[""DM-ASR""]","[""dm asr -> DM-ASR""]","[""DM-ASR""]","[""DM-ASR""]",[],[],False,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.285714,0.0,0.285714,2.0,0.25,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05
term_rescue__term_018__fused_plus_llm_correction__0126,term_rescue,term_018,fused_plus_llm_correction,dm asr conditions correction on speaker and time,DM-ASR conditions correction on speaker and time,DM-ASR conditions correction on speaker and time,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_llm_correction. Strict real LLM mode; no silent rule fallback.,term_rescue:term_018,False,"[""DM-ASR""]","[""dm asr -> DM-ASR""]","[""DM-ASR""]","[""DM-ASR""]",[],[],True,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.285714,0.0,0.285714,2.0,0.25,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05
term_rescue__term_019__no_retrieval__0127,term_rescue,term_019,no_retrieval,put the router on the rack near the wall,put the router on the rack near the wall,put the router on the rack near the wall,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=no_retrieval.,term_rescue:term_019,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05
term_rescue__term_019__exact_glossary__0128,term_rescue,term_019,exact_glossary,put the router on the rack near the wall,put the router on the rack near the wall,put the router on the rack near the wall,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=exact_glossary.,term_rescue:term_019,False,"[""RAG""]",[],[],[],"[""RAG""]",[],False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05
term_rescue__term_019__fuzzy__0129,term_rescue,term_019,fuzzy,put the router on the rack near the wall,put the router on the rack near the wall,put the router on the rack near the wall,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fuzzy.,term_rescue:term_019,False,"[""RAG""]",[],[],[],"[""RAG""]",[],False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05
term_rescue__term_019__phonetic_like__0130,term_rescue,term_019,phonetic_like,put the router on the rack near the wall,put the router on the rack near the wall,put the router on the rack near the wall,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=phonetic_like.,term_rescue:term_019,False,"[""RAG""]",[],[],[],"[""RAG""]",[],False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05
term_rescue__term_019__fused__0131,term_rescue,term_019,fused,put the router on the rack near the wall,put the router on the rack near the wall,put the router on the rack near the wall,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,False,medium,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused. Ambiguous candidates were withheld by context safety and require review.,term_rescue:term_019,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22
term_rescue__term_019__fused_plus_rule_correction__0132,term_rescue,term_019,fused_plus_rule_correction,put the router on the rack near the wall,put the router on the rack near the wall,put the router on the rack near the wall,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,False,medium,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_rule_correction. Ambiguous candidates were withheld by context safety and require review.,term_rescue:term_019,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.22
term_rescue__term_019__fused_plus_llm_correction__0133,term_rescue,term_019,fused_plus_llm_correction,put the router on the rack near the wall,Put the router on the rack near the wall.,put the router on the rack near the wall,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,False,medium,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_llm_correction. Ambiguous candidates were withheld by context safety and require review. Strict real LLM mode; no silent rule fallback.,term_rescue:term_019,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.22
term_rescue__term_020__no_retrieval__0134,term_rescue,term_020,no_retrieval,where should we place the microphone,where should we place the microphone,where should we place the microphone,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=no_retrieval.,term_rescue:term_020,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05
term_rescue__term_020__exact_glossary__0135,term_rescue,term_020,exact_glossary,where should we place the microphone,where should we place the microphone,where should we place the microphone,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=exact_glossary.,term_rescue:term_020,False,"[""WER""]",[],[],[],"[""WER""]",[],False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05
term_rescue__term_020__fuzzy__0136,term_rescue,term_020,fuzzy,where should we place the microphone,where should we place the microphone,where should we place the microphone,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fuzzy.,term_rescue:term_020,False,"[""WER""]",[],[],[],"[""WER""]",[],False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05
term_rescue__term_020__phonetic_like__0137,term_rescue,term_020,phonetic_like,where should we place the microphone,where should we place the microphone,where should we place the microphone,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=phonetic_like.,term_rescue:term_020,False,"[""WER""]",[],[],[],"[""WER""]",[],False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05
term_rescue__term_020__fused__0138,term_rescue,term_020,fused,where should we place the microphone,where should we place the microphone,where should we place the microphone,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,False,medium,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused. Ambiguous candidates were withheld by context safety and require review.,term_rescue:term_020,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22
term_rescue__term_020__fused_plus_rule_correction__0139,term_rescue,term_020,fused_plus_rule_correction,where should we place the microphone,where should we place the microphone,where should we place the microphone,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,False,medium,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_rule_correction. Ambiguous candidates were withheld by context safety and require review.,term_rescue:term_020,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.22
term_rescue__term_020__fused_plus_llm_correction__0140,term_rescue,term_020,fused_plus_llm_correction,where should we place the microphone,Where should we place the microphone?,where should we place the microphone,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,False,medium,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_llm_correction. Ambiguous candidates were withheld by context safety and require review. Strict real LLM mode; no silent rule fallback.,term_rescue:term_020,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.22
term_rescue__term_021__no_retrieval__0141,term_rescue,term_021,no_retrieval,dear team please read the meeting notes,dear team please read the meeting notes,dear team please read the meeting notes,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=no_retrieval.,term_rescue:term_021,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05
term_rescue__term_021__exact_glossary__0142,term_rescue,term_021,exact_glossary,dear team please read the meeting notes,dear team please read the meeting notes,dear team please read the meeting notes,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=exact_glossary.,term_rescue:term_021,False,"[""DER""]",[],[],[],"[""DER""]",[],False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05
term_rescue__term_021__fuzzy__0143,term_rescue,term_021,fuzzy,dear team please read the meeting notes,dear team please read the meeting notes,dear team please read the meeting notes,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fuzzy.,term_rescue:term_021,False,"[""DER""]",[],[],[],"[""DER""]",[],False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05
term_rescue__term_021__phonetic_like__0144,term_rescue,term_021,phonetic_like,dear team please read the meeting notes,dear team please read the meeting notes,dear team please read the meeting notes,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=phonetic_like.,term_rescue:term_021,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05
term_rescue__term_021__fused__0145,term_rescue,term_021,fused,dear team please read the meeting notes,dear team please read the meeting notes,dear team please read the meeting notes,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,False,medium,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused. Ambiguous candidates were withheld by context safety and require review.,term_rescue:term_021,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22
term_rescue__term_021__fused_plus_rule_correction__0146,term_rescue,term_021,fused_plus_rule_correction,dear team please read the meeting notes,dear team please read the meeting notes,dear team please read the meeting notes,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,False,medium,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_rule_correction. Ambiguous candidates were withheld by context safety and require review.,term_rescue:term_021,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.22
term_rescue__term_021__fused_plus_llm_correction__0147,term_rescue,term_021,fused_plus_llm_correction,dear team please read the meeting notes,"Dear team, please read the meeting notes.",dear team please read the meeting notes,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,False,medium,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_llm_correction. Ambiguous candidates were withheld by context safety and require review. Strict real LLM mode; no silent rule fallback.,term_rescue:term_021,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07317073170731707,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.22
term_rescue__term_022__no_retrieval__0148,term_rescue,term_022,no_retrieval,write tag speech in the html field,write tag speech in the html field,write tag speech in the html field,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=no_retrieval.,term_rescue:term_022,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05
term_rescue__term_022__exact_glossary__0149,term_rescue,term_022,exact_glossary,write tag speech in the html field,write tag speech in the html field,write tag speech in the html field,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=exact_glossary.,term_rescue:term_022,False,"[""TagSpeech""]",[],[],[],"[""TagSpeech""]",[],False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05
term_rescue__term_022__fuzzy__0150,term_rescue,term_022,fuzzy,write tag speech in the html field,write tag speech in the html field,write tag speech in the html field,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fuzzy.,term_rescue:term_022,False,"[""TagSpeech""]",[],[],[],"[""TagSpeech""]",[],False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05
term_rescue__term_022__phonetic_like__0151,term_rescue,term_022,phonetic_like,write tag speech in the html field,write tag speech in the html field,write tag speech in the html field,accept,negative-control text safely preserved,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=phonetic_like.,term_rescue:term_022,False,"[""TagSpeech""]",[],[],[],"[""TagSpeech""]",[],False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05
term_rescue__term_022__fused__0152,term_rescue,term_022,fused,write tag speech in the html field,write tag speech in the html field,write tag speech in the html field,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,False,medium,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused. Ambiguous candidates were withheld by context safety and require review.,term_rescue:term_022,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22
term_rescue__term_022__fused_plus_rule_correction__0153,term_rescue,term_022,fused_plus_rule_correction,write tag speech in the html field,write tag speech in the html field,write tag speech in the html field,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,False,medium,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_rule_correction. Ambiguous candidates were withheld by context safety and require review.,term_rescue:term_022,False,[],[],[],[],[],[],False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.22
term_rescue__term_022__fused_plus_llm_correction__0154,term_rescue,term_022,fused_plus_llm_correction,write tag speech in the html field,Write tag speech in the HTML field.,write tag speech in the html field,needs_review,source audit requested human review,False,True,True,False,0.0,0.0,False,False,False,medium,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused_plus_llm_correction. Ambiguous candidates were withheld by context safety and require review. Strict real LLM mode; no silent rule fallback.,term_rescue:term_022,False,[],[],[],[],[],[],True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.22
term_rescue__term_023__no_retrieval__0155,term_rescue,term_023,no_retrieval,piano note fixes diary station and the rack glossary,piano note fixes diary station and the rack glossary,pyannote fixes diarization and the RAG glossary,needs_review,supported target remains unresolved,True,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=no_retrieval.,term_rescue:term_023,False,[],[],"[""pyannote"", ""diarization"", ""RAG""]",[],[],"[""pyannote"", ""diarization"", ""RAG""]",False,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.714286,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
term_rescue__term_023__exact_glossary__0156,term_rescue,term_023,exact_glossary,piano note fixes diary station and the rack glossary,piano note fixes diary station and the rack glossary,pyannote fixes diarization and the RAG glossary,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=exact_glossary.,term_rescue:term_023,False,"[""diarization"", ""pyannote"", ""RAG""]",[],"[""pyannote"", ""diarization"", ""RAG""]","[""diarization"", ""pyannote"", ""RAG""]",[],[],False,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.714286,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
term_rescue__term_023__fuzzy__0157,term_rescue,term_023,fuzzy,piano note fixes diary station and the rack glossary,piano note fixes diary station and the rack glossary,pyannote fixes diarization and the RAG glossary,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fuzzy.,term_rescue:term_023,False,"[""diarization"", ""pyannote"", ""RAG""]",[],"[""pyannote"", ""diarization"", ""RAG""]","[""diarization"", ""pyannote"", ""RAG""]",[],[],False,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.714286,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
term_rescue__term_023__phonetic_like__0158,term_rescue,term_023,phonetic_like,piano note fixes diary station and the rack glossary,piano note fixes diary station and the rack glossary,pyannote fixes diarization and the RAG glossary,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=phonetic_like.,term_rescue:term_023,False,"[""diarization"", ""pyannote"", ""RAG""]",[],"[""pyannote"", ""diarization"", ""RAG""]","[""diarization"", ""pyannote"", ""RAG""]",[],[],False,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.714286,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
term_rescue__term_023__fused__0159,term_rescue,term_023,fused,piano note fixes diary station and the rack glossary,piano note fixes diary station and the rack glossary,pyannote fixes diarization and the RAG glossary,accept,supported correction or safe preservation,False,True,False,False,0.0,0.0,False,False,False,low,en,Controlled text fixture; not public audio or measured ASR. Retrieval variant=fused.,term_rescue:term_023,False,"[""diarization"", ""pyannote"", ""RAG""]",[],"[""pyannote"", ""diarization"", ""RAG""]","[""diarization"", ""pyannote"", ""RAG""]",[],[],False,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.714286,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
